Date,BWXT,CCJ,LEU,LTBR,NLR,NXE,UEC,URA,URG,URNM,UUUU
2018-10-08,57.35653305053711,11.73305892944336,2.2799999713897705,11.039999961853027,44.905242919921875,2.240000009536743,1.5399999618530273,11.377433776855469,0.7900000214576721,,3.509999990463257
2018-10-09,55.782066345214844,11.781785011291504,2.2799999713897705,10.680000305175781,44.922122955322266,2.109999895095825,1.5199999809265137,11.360479354858398,0.7699999809265137,,3.619999885559082
2018-10-10,53.87419509887695,11.401725769042969,2.4000000953674316,10.680000305175781,44.744895935058594,2.059999942779541,1.4299999475479126,11.072226524353027,0.75,,3.299999952316284
2018-10-11,53.02213668823242,11.304275512695312,2.319999933242798,10.5600004196167,43.95161437988281,1.9900000095367432,1.440000057220459,10.82636547088623,0.7400000095367432,,3.200000047683716
2018-10-12,53.262939453125,11.20682430267334,2.2799999713897705,10.680000305175781,43.487449645996094,1.9800000190734863,1.4500000476837158,10.8433198928833,0.7300000190734863,,3.190000057220459
2018-10-15,54.17058181762695,11.275039672851562,2.2100000381469727,10.680000305175781,43.774383544921875,2.0899999141693115,1.4800000190734863,10.89418888092041,0.7300000190734863,,3.240000009536743
2018-10-16,55.782066345214844,11.489432334899902,2.299999952316284,11.039999961853027,44.33137512207031,2.109999895095825,1.4800000190734863,11.097660064697266,0.7300000190734863,,3.2899999618530273
2018-10-17,55.54127502441406,11.53815746307373,2.200000047683716,11.15999984741211,44.13726806640625,2.0999999046325684,1.4500000476837158,10.97896957397461,0.7200000286102295,,3.1700000762939453
2018-10-18,54.96705627441406,11.26529598236084,2.200000047683716,10.920000076293945,43.9853630065918,2.0,1.3899999856948853,10.639849662780762,0.6899999976158142,,2.950000047683716
2018-10-19,54.74478530883789,11.1970796585083,2.259999990463257,11.520000457763672,44.64362335205078,2.0299999713897705,1.3600000143051147,10.68224048614502,0.6899999976158142,,2.930000066757202
2018-10-22,54.69847869873047,11.187335014343262,2.0199999809265137,11.520000457763672,44.48328399658203,1.9800000190734863,1.3700000047683716,10.597461700439453,0.6899999976158142,,3.0299999713897705
2018-10-23,55.39309310913086,10.89498233795166,2.119999885559082,11.15999984741211,43.83345413208008,1.9299999475479126,1.2899999618530273,10.453335762023926,0.6800000071525574,,2.890000104904175
2018-10-24,53.73528289794922,10.622119903564453,2.25,11.039999961853027,44.086639404296875,1.8700000047683716,1.2799999713897705,10.071825981140137,0.6600000262260437,,2.809999942779541
2018-10-25,52.76282501220703,10.719572067260742,2.25,10.680000305175781,44.1710319519043,1.840000033378601,1.309999942779541,10.173562049865723,0.6600000262260437,,2.950000047683716
2018-10-26,53.272212982177734,10.339513778686523,2.2799999713897705,10.680000305175781,43.4199333190918,1.8799999952316284,1.2100000381469727,9.97008991241455,0.6299999952316284,,2.9200000762939453
2018-10-29,51.88298034667969,10.144612312316895,2.299999952316284,10.800000190734863,43.740631103515625,1.909999966621399,1.2400000095367432,9.834443092346191,0.6100000143051147,,2.8499999046325684
